17/07/2019 - 10:35:31 AM	raging anger(Joining/Connecting) connected from the server
17/07/2019 - 10:54:55 AM	Parrasky(Malicous Bee) bought 'Diamond Printer' for $1000000
17/07/2019 - 10:55:01 AM	litnig mqueen(Hitman) spawned a 'models/props_c17/fence03a.mdl'
17/07/2019 - 10:55:08 AM	iWolfz -ERP-(Robber) said 'fearrp'
17/07/2019 - 10:55:08 AM	litnig mqueen(Hitman) spawned a 'models/props_building_details/Storefront_Template001a_Bars.mdl'
17/07/2019 - 10:55:13 AM	Parrasky(Malicous Bee) bought 'Gold Printer' for $60000
17/07/2019 - 10:55:24 AM	Parrasky(Malicous Bee) bought 'Silver Printer' for $3500
17/07/2019 - 10:55:24 AM	litnig mqueen(Hitman) used 'stacker_improved'
17/07/2019 - 10:55:24 AM	litnig mqueen(Hitman) spawned a 'models/props_building_details/storefront_template001a_bars.mdl'
17/07/2019 - 10:55:25 AM	litnig mqueen(Hitman) used 'stacker_improved'
17/07/2019 - 10:55:25 AM	litnig mqueen(Hitman) spawned a 'models/props_building_details/storefront_template001a_bars.mdl'
17/07/2019 - 10:55:32 AM	crybaby(Gun Dealer) spawned a 'models/props_phx/wheels/metal_wheel1.mdl'
17/07/2019 - 10:55:32 AM	Parrasky(Malicous Bee) bought 'Silver Printer' for $3500
17/07/2019 - 10:55:34 AM	crybaby(Gun Dealer) spawned a 'models/hunter/misc/cone4x1.mdl'
17/07/2019 - 10:55:35 AM	crybaby(Gun Dealer) spawned a 'models/hunter/misc/cone4x1.mdl'
17/07/2019 - 10:55:35 AM	Dio(Dio Brando) entered 'gm_giveswep'
17/07/2019 - 10:55:36 AM	crybaby(Gun Dealer) spawned a 'models/hunter/misc/cone4x1.mdl'
17/07/2019 - 10:55:37 AM	crybaby(Gun Dealer) spawned a 'models/hunter/misc/cone4x1.mdl'
17/07/2019 - 10:55:37 AM	[KILL] The world killed crybaby(Gun Dealer) with 52 damage using fall damage
17/07/2019 - 10:55:38 AM	litnig mqueen(Hitman) spawned a 'models/props_building_details/Storefront_Template001a_Bars.mdl'
17/07/2019 - 10:55:41 AM	crybaby(Gun Dealer) spawned a 'models/props_phx/wheels/metal_wheel1.mdl'
17/07/2019 - 10:55:47 AM	Blumbing(Weed Grower) said '!unbox'
17/07/2019 - 10:55:48 AM	UG | M A S T E R(Citizen) said 'who'
17/07/2019 - 10:55:52 AM	Sahid_Plays_Game.ttv(Robber) spawned a 'models/props_c17/FurnitureWashingmachine001a.mdl'
17/07/2019 - 10:56:00 AM	crybaby(Gun Dealer) spawned a 'models/props_phx/wheels/metal_wheel1.mdl'
17/07/2019 - 10:56:03 AM	crybaby(Gun Dealer) spawned a 'models/hunter/misc/cone4x1.mdl'
17/07/2019 - 10:56:04 AM	crybaby(Gun Dealer) spawned a 'models/hunter/misc/cone4x1.mdl'
17/07/2019 - 10:56:05 AM	crybaby(Gun Dealer) spawned a 'models/hunter/misc/cone4x1.mdl'
17/07/2019 - 10:56:05 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:56:06 AM	crybaby(Gun Dealer) spawned a 'models/hunter/misc/cone4x1.mdl'
17/07/2019 - 10:56:06 AM	[HURT] The world hurt crybaby(Gun Dealer) with 50 damage using fall damage
17/07/2019 - 10:56:07 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:56:07 AM	crybaby(Gun Dealer) spawned a 'models/hunter/misc/cone4x1.mdl'
17/07/2019 - 10:56:08 AM	crybaby(Gun Dealer) spawned a 'models/hunter/misc/cone4x1.mdl'
17/07/2019 - 10:56:09 AM	crybaby(Gun Dealer) spawned a 'models/hunter/misc/cone4x1.mdl'
17/07/2019 - 10:56:09 AM	UG | M A S T E R(Citizen) said 'Just warn them if they don't listen to you'
17/07/2019 - 10:56:10 AM	Parrasky(Malicous Bee) said '/ooc ug did the money restart not have an effect on u'
17/07/2019 - 10:56:10 AM	crybaby(Gun Dealer) spawned a 'models/hunter/misc/cone4x1.mdl'
17/07/2019 - 10:56:11 AM	[KILL] The world killed FunFuse(Gun Dealer) with 62 damage using fall damage
17/07/2019 - 10:56:11 AM	crybaby(Gun Dealer) spawned a 'models/hunter/misc/cone4x1.mdl'
17/07/2019 - 10:56:12 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:56:13 AM	Dio(Dio Brando) entered 'gm_giveswep'
17/07/2019 - 10:56:17 AM	litnig mqueen(Hitman) spawned a 'models/props_building_details/Storefront_Template001a_Bars.mdl'
17/07/2019 - 10:56:19 AM	crybaby(Gun Dealer) spawned a 'models/props_phx/wheels/metal_wheel1.mdl'
17/07/2019 - 10:56:19 AM	Parrasky(Malicous Bee) bought 'Bronze Printer' for $1500
17/07/2019 - 10:56:19 AM	crybaby(Gun Dealer) spawned a 'models/props/de_tides/gate_large.mdl'
17/07/2019 - 10:56:21 AM	FunFuse(Gun Dealer) spawned a 'models/XQM/coastertrain1seat.mdl'
17/07/2019 - 10:56:21 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:56:22 AM	crybaby(Gun Dealer) spawned a 'models/props_phx/wheels/metal_wheel1.mdl'
17/07/2019 - 10:56:23 AM	crybaby(Gun Dealer) spawned a 'models/hunter/misc/cone4x1.mdl'
17/07/2019 - 10:56:24 AM	crybaby(Gun Dealer) spawned a 'models/hunter/misc/cone4x1.mdl'
17/07/2019 - 10:56:25 AM	crybaby(Gun Dealer) spawned a 'models/hunter/misc/cone4x1.mdl'
17/07/2019 - 10:56:25 AM	[KILL] Dio(Dio Brando) killed himself
17/07/2019 - 10:56:26 AM	crybaby(Gun Dealer) spawned a 'models/hunter/misc/cone4x1.mdl'
17/07/2019 - 10:56:28 AM	crybaby(Gun Dealer) spawned a 'models/props/de_tides/gate_large.mdl'
17/07/2019 - 10:56:28 AM	[KILL] The world killed crybaby(Gun Dealer) with 61 damage using fall damage
17/07/2019 - 10:56:29 AM	crybaby(Gun Dealer) spawned a 'models/hunter/misc/cone4x1.mdl'
17/07/2019 - 10:56:30 AM	FunFuse(Gun Dealer) spawned a 'models/XQM/coastertrain1seat.mdl'
17/07/2019 - 10:56:33 AM	Blumbing(Weed Grower) spawned a 'models/props_building_details/Storefront_Template001a_Bars.mdl'
17/07/2019 - 10:56:34 AM	Parrasky(Malicous Bee) bought 'Bronze Printer' for $1500
17/07/2019 - 10:56:35 AM	crybaby(Gun Dealer) spawned a 'models/props_docks/dock01_pole01a_128.mdl'
17/07/2019 - 10:56:37 AM	[HURT] The world hurt Sahid_Plays_Game.ttv(Robber) with 39 damage using fall damage
17/07/2019 - 10:56:38 AM	crybaby(Gun Dealer) spawned a 'models/props_docks/dock03_pole01a_256.mdl'
17/07/2019 - 10:56:41 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:56:42 AM	iWolfz -ERP-(Robber) said 'dont'
17/07/2019 - 10:56:42 AM	crybaby(Gun Dealer) spawned a 'models/props_docks/dock01_pole01a_128.mdl'
17/07/2019 - 10:56:42 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:56:44 AM	crybaby(Gun Dealer) spawned a 'models/props_docks/dock01_pole01a_128.mdl'
17/07/2019 - 10:56:46 AM	Sahid_Plays_Game.ttv(Robber) said 'dont what'
17/07/2019 - 10:56:47 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:56:47 AM	crybaby(Gun Dealer) spawned a 'models/props_docks/dock01_pole01a_256.mdl'
17/07/2019 - 10:56:47 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:56:48 AM	litnig mqueen(Hitman) used 'material'
17/07/2019 - 10:56:49 AM	crybaby(Gun Dealer) spawned a 'models/props_docks/dock02_pole02a.mdl'
17/07/2019 - 10:56:56 AM	Sahid_Plays_Game.ttv(Robber) said ':['
17/07/2019 - 10:56:58 AM	Blumbing(Weed Grower) used 'stacker_improved'
17/07/2019 - 10:56:59 AM	Blumbing(Weed Grower) used 'stacker_improved'
17/07/2019 - 10:56:59 AM	Blumbing(Weed Grower) used 'stacker_improved'
17/07/2019 - 10:57:00 AM	Blumbing(Weed Grower) used 'stacker_improved'
17/07/2019 - 10:57:00 AM	Blumbing(Weed Grower) spawned a 'models/props_building_details/storefront_template001a_bars.mdl'
17/07/2019 - 10:57:01 AM	Blumbing(Weed Grower) used 'stacker_improved'
17/07/2019 - 10:57:01 AM	Blumbing(Weed Grower) used 'stacker_improved'
17/07/2019 - 10:57:01 AM	Blumbing(Weed Grower) spawned a 'models/props_building_details/storefront_template001a_bars.mdl'
17/07/2019 - 10:57:03 AM	Sahid_Plays_Game.ttv(Robber) said 'ok'
17/07/2019 - 10:57:03 AM	Parrasky(Malicous Bee) used 'stacker_improved'
17/07/2019 - 10:57:03 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_plate1x2.mdl'
17/07/2019 - 10:57:05 AM	Parrasky(Malicous Bee) used 'stacker_improved'
17/07/2019 - 10:57:05 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_plate1x2.mdl'
17/07/2019 - 10:57:05 AM	litnig mqueen(Hitman) used 'fading_door'
17/07/2019 - 10:57:06 AM	litnig mqueen(Hitman) used 'fading_door'
17/07/2019 - 10:57:08 AM	Parrasky(Malicous Bee) used 'stacker_improved'
17/07/2019 - 10:57:08 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_wire1x2.mdl'
17/07/2019 - 10:57:09 AM	Blumbing(Weed Grower) spawned a 'models/props_building_details/Storefront_Template001a_Bars.mdl'
17/07/2019 - 10:57:10 AM	[HURT] The world hurt FunFuse(Gun Dealer) with 38 damage using fall damage
17/07/2019 - 10:57:10 AM	Parrasky(Malicous Bee) used 'stacker_improved'
17/07/2019 - 10:57:10 AM	Parrasky(Malicous Bee) spawned a 'models/props_phx/construct/metal_plate1x2.mdl'
17/07/2019 - 10:57:11 AM	litnig mqueen(Hitman) used 'fading_door'
17/07/2019 - 10:57:11 AM	crybaby(Gun Dealer) spawned a 'models/props_phx/wheels/metal_wheel1.mdl'
17/07/2019 - 10:57:13 AM	FunFuse(Gun Dealer) spawned a 'models/XQM/coastertrain2seat.mdl'
17/07/2019 - 10:57:16 AM	crybaby(Gun Dealer) spawned a 'models/props_phx/wheels/metal_wheel1.mdl'
