18/07/2019 - 11:56:40 AM	Dio(Joining/Connecting) connected from the server
18/07/2019 - 04:32:14 PM	RICARDO(Citizen) said '@'
18/07/2019 - 04:32:14 PM	RICARDO(Citizen) used ULX command ' asay'
18/07/2019 - 04:32:23 PM	Roman Cookie(Robber) said 'fuck'
18/07/2019 - 04:32:30 PM	jtroll1942(Gang Leader) spawned a 'models/mechanics/solid_steel/step_beam_16.mdl'
18/07/2019 - 04:32:30 PM	Roman Cookie(Robber) said 'you are not william'
18/07/2019 - 04:32:32 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:32:34 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:32:36 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:32:39 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:32:41 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:32:42 PM	BexGasm(Citizen) said '!jail @ 120'
18/07/2019 - 04:32:42 PM	BexGasm(Citizen) used ULX command ' jail @ 120'
18/07/2019 - 04:32:45 PM	BexGasm(Citizen) said '!gag jtroll'
18/07/2019 - 04:32:45 PM	BexGasm(Citizen) used ULX command ' gag jtroll'
18/07/2019 - 04:32:48 PM	UG | M A S T E R(Owner on Duty) used ULX command ' unjail @'
18/07/2019 - 04:32:54 PM	Roman Cookie(Robber) said 'heyo'
18/07/2019 - 04:33:09 PM	jtroll1942(Gang Leader) said 'aa'
18/07/2019 - 04:33:21 PM	William(Owner on Duty) entered 'FPP_sendblocked'
18/07/2019 - 04:33:21 PM	William(Owner on Duty) entered 'FPP_sendblocked'
18/07/2019 - 04:33:21 PM	William(Owner on Duty) entered 'FPP_sendblocked'
18/07/2019 - 04:33:21 PM	William(Owner on Duty) entered 'FPP_sendblocked'
18/07/2019 - 04:33:21 PM	William(Owner on Duty) entered 'FPP_sendblocked'
18/07/2019 - 04:33:21 PM	William(Owner on Duty) entered 'FPP_sendblocked'
18/07/2019 - 04:33:25 PM	William(Owner on Duty) used 'zrush_oilspot_generator'
18/07/2019 - 04:33:27 PM	William(Owner on Duty) used FAdmin command 'teleport' on RICARDO(Citizen)
18/07/2019 - 04:33:28 PM	UG | M A S T E R(Owner on Duty) said 'hi'
18/07/2019 - 04:33:31 PM	BexGasm(Citizen) said 'hi'
18/07/2019 - 04:33:34 PM	Roman Cookie(Robber) said 'hi'
18/07/2019 - 04:33:34 PM	jtroll1942(Gang Leader) spawned a 'models/mechanics/solid_steel/step_beam_48.mdl'
18/07/2019 - 04:33:35 PM	BexGasm(Citizen) said 'cheese'
18/07/2019 - 04:33:35 PM	UG | M A S T E R(Owner on Duty) said 'How's it goin'
18/07/2019 - 04:33:38 PM	Roman Cookie(Robber) said 'figures'
18/07/2019 - 04:33:40 PM	BexGasm(Citizen) said 'decent'
18/07/2019 - 04:33:40 PM	Roman Cookie(Robber) said 'figures'
18/07/2019 - 04:33:41 PM	William(Owner on Duty) entered 'FPP_sendblocked'
18/07/2019 - 04:33:41 PM	William(Owner on Duty) entered 'FPP_sendblocked'
18/07/2019 - 04:33:41 PM	William(Owner on Duty) entered 'FPP_sendblocked'
18/07/2019 - 04:33:41 PM	William(Owner on Duty) entered 'FPP_sendblocked'
18/07/2019 - 04:33:41 PM	William(Owner on Duty) entered 'FPP_sendblocked'
18/07/2019 - 04:33:41 PM	William(Owner on Duty) entered 'FPP_sendblocked'
18/07/2019 - 04:33:43 PM	Roman Cookie(Robber) said 'freeman'
18/07/2019 - 04:33:45 PM	Roman Cookie(Robber) said 'freeman'
18/07/2019 - 04:33:48 PM	jtroll1942(Gang Leader) spawned a 'models/mechanics/solid_steel/steel_support_24_4.mdl'
18/07/2019 - 04:33:48 PM	BexGasm(Citizen) said 'sorry for not being on for the past two days'
18/07/2019 - 04:33:49 PM	UG | M A S T E R(Owner on Duty) said 'cheese'
18/07/2019 - 04:33:49 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:33:49 PM	Roman Cookie(Robber) said 'cp'
18/07/2019 - 04:33:49 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:33:50 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:33:50 PM	Roman Cookie(Robber) said 'cp'
18/07/2019 - 04:33:51 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:33:51 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:33:51 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:33:52 PM	Roman Cookie(Robber) said 'cp'
18/07/2019 - 04:33:52 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:33:52 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:33:52 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:33:53 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:33:54 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:33:54 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:33:54 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:33:55 PM	Roman Cookie(Robber) said 'cheese'
18/07/2019 - 04:33:55 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:33:55 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:33:56 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:33:56 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:33:57 PM	jtroll1942(Gang Leader) spawned a 'models/mechanics/solid_steel/steel_support_24_4.mdl'
18/07/2019 - 04:33:57 PM	Roman Cookie(Robber) said 'cheese'
18/07/2019 - 04:33:58 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:33:59 PM	William(Owner on Duty) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:00 PM	UG | M A S T E R(Owner on Duty) said 'dejavu'
18/07/2019 - 04:34:00 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:34:02 PM	William(Owner on Duty) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:03 PM	William(Owner on Duty) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:07 PM	UG | M A S T E R(Owner on Duty) said 'dejavu'
18/07/2019 - 04:34:09 PM	[HURT] The world hurt BexGasm(Citizen) with 42 damage using fall damage
18/07/2019 - 04:34:09 PM	UG | M A S T E R(Owner on Duty) said 'dejavu'
18/07/2019 - 04:34:12 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:14 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:14 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:14 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:15 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:15 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:15 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:15 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:15 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:16 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:16 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:16 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:16 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:16 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:17 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:17 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:17 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:17 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:17 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:18 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:18 PM	[HURT] The world hurt UG | M A S T E R(Owner on Duty) with 39 damage using fall damage
18/07/2019 - 04:34:18 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:18 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:18 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:19 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:19 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:19 PM	BexGasm(Admin On Duty) changed his team from 'Citizen' to 'Admin On Duty'
18/07/2019 - 04:34:19 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:20 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:20 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:20 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:20 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:20 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:21 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:21 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:21 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:21 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:21 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:22 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:22 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:22 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:22 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:22 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:23 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:23 PM	RICARDO(Citizen) used 'zrush_oilspot_generator'
18/07/2019 - 04:34:42 PM	[KILL] UG | M A S T E R(Owner on Duty) killed himself
18/07/2019 - 04:34:42 PM	RICARDO(Citizen) said '@'
18/07/2019 - 04:34:42 PM	RICARDO(Citizen) used ULX command ' asay'
18/07/2019 - 04:34:44 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:34:44 PM	William(Owner on Duty) said 'im gonna take a lunch break'
18/07/2019 - 04:34:46 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:34:48 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:34:51 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:34:52 PM	Roman Cookie(Robber) spawned a 'models/hunter/blocks/cube05x05x05.mdl'
18/07/2019 - 04:34:52 PM	RICARDO(Citizen) said '// Okay'
18/07/2019 - 04:34:53 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:35:01 PM	William(Owner on Duty) said '@ IM TAKING A LUNCH BREAK I WILL BE AFK'
18/07/2019 - 04:35:01 PM	William(Owner on Duty) used ULX command ' asay IM TAKING A LUNCH BREAK I WILL BE AFK'
18/07/2019 - 04:35:02 PM	Roman Cookie(Robber) said 'got em'
18/07/2019 - 04:35:06 PM	UG | M A S T E R(Owner on Duty) said '/// okay'
18/07/2019 - 04:35:07 PM	RICARDO(Admin On Duty) changed his team from 'Citizen' to 'Admin On Duty'
18/07/2019 - 04:35:07 PM	BexGasm(Admin On Duty) said '/// kk '
18/07/2019 - 04:35:17 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:35:18 PM	Roman Cookie(Robber) used 'stacker_improved'
18/07/2019 - 04:35:18 PM	Roman Cookie(Robber) used 'stacker_improved'
18/07/2019 - 04:35:18 PM	Roman Cookie(Robber) used 'stacker_improved'
18/07/2019 - 04:35:19 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:35:19 PM	Roman Cookie(Robber) used 'stacker_improved'
18/07/2019 - 04:35:20 PM	Roman Cookie(Robber) used 'stacker_improved'
18/07/2019 - 04:35:20 PM	Roman Cookie(Robber) spawned a 'models/hunter/blocks/cube05x05x05.mdl'
18/07/2019 - 04:35:20 PM	Roman Cookie(Robber) used 'stacker_improved'
18/07/2019 - 04:35:21 PM	Roman Cookie(Robber) used 'stacker_improved'
18/07/2019 - 04:35:21 PM	Roman Cookie(Robber) used 'stacker_improved'
18/07/2019 - 04:35:22 PM	Roman Cookie(Robber) used 'stacker_improved'
18/07/2019 - 04:35:22 PM	Roman Cookie(Robber) spawned a 'models/hunter/blocks/cube05x05x05.mdl'
18/07/2019 - 04:35:24 PM	UG | M A S T E R(Owner on Duty) entered 'gm_giveswep'
18/07/2019 - 04:35:28 PM	jtroll1942(Gang Leader) spawned a 'models/props_phx/construct/wood/wood_angle360.mdl'
18/07/2019 - 04:35:32 PM	UG | M A S T E R(Owner on Duty) entered 'gm_giveswep'
18/07/2019 - 04:35:32 PM	Roman Cookie(Robber) said 'fuck'
18/07/2019 - 04:35:37 PM	[KILL] The world killed Roman Cookie(Robber) with 187 damage using fall damage
18/07/2019 - 04:35:41 PM	BexGasm(Admin On Duty) said '!jail @ 120'
18/07/2019 - 04:35:41 PM	BexGasm(Admin On Duty) used ULX command ' jail @ 120'
18/07/2019 - 04:36:16 PM	BexGasm(Admin On Duty) said '!warn roman Prop climb'
18/07/2019 - 04:36:19 PM	jtroll1942(Gang Leader) spawned a 'models/props_phx/construct/wood/wood_panel1x1.mdl'
18/07/2019 - 04:36:28 PM	jtroll1942(Gang Leader) spawned a 'models/props_phx/construct/wood/wood_panel1x1.mdl'
18/07/2019 - 04:36:31 PM	UG | M A S T E R(Owner on Duty) entered 'gm_giveswep'
18/07/2019 - 04:36:34 PM	[KILL] UG | M A S T E R(Owner on Duty) killed Roman Cookie(Robber) with 2382656512 damage using sniper_overpowered
18/07/2019 - 04:36:34 PM	TEAM Chat : BexGasm(Admin On Duty) said '!unjail roman'
18/07/2019 - 04:36:34 PM	BexGasm(Admin On Duty) used ULX command ' unjail roman'
18/07/2019 - 04:36:38 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:36:40 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:36:42 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:36:46 PM	RICARDO(Admin On Duty) entered 'gm_giveswep'
18/07/2019 - 04:36:50 PM	[KILL] RICARDO(Admin On Duty) killed BexGasm(Admin On Duty) with 110 damage using fas2_sr25
18/07/2019 - 04:36:51 PM	[KILL] UG | M A S T E R(Owner on Duty) killed RICARDO(Admin On Duty) with 257025808 damage using sniper_overpowered
18/07/2019 - 04:36:52 PM	[KILL] UG | M A S T E R(Owner on Duty) killed RICARDO(Admin On Duty) with 1056351424 damage using sniper_overpowered
18/07/2019 - 04:36:55 PM	BexGasm(Admin On Duty) said '!slay rica'
18/07/2019 - 04:36:55 PM	BexGasm(Admin On Duty) used ULX command ' slay rica'
18/07/2019 - 04:36:56 PM	RICARDO(Admin On Duty) said '!god'
18/07/2019 - 04:36:56 PM	RICARDO(Admin On Duty) used ULX command ' god'
18/07/2019 - 04:36:56 PM	UG | M A S T E R(Owner on Duty) said '!ungod @'
18/07/2019 - 04:36:56 PM	UG | M A S T E R(Owner on Duty) used ULX command ' ungod @'
18/07/2019 - 04:36:57 PM	[HURT] Roman Cookie(Robber) hurt RICARDO(Admin On Duty) with 18 damage using m9k_model627
18/07/2019 - 04:36:57 PM	[HURT] Roman Cookie(Robber) hurt RICARDO(Admin On Duty) with 16 damage using m9k_model627
18/07/2019 - 04:36:58 PM	[KILL] UG | M A S T E R(Owner on Duty) killed RICARDO(Admin On Duty) with 1090980224 damage using sniper_overpowered
18/07/2019 - 04:36:59 PM	jtroll1942(Gang Leader) spawned a 'models/props_phx/construct/wood/wood_boardx1.mdl'
18/07/2019 - 04:37:01 PM	BexGasm(Admin On Duty) said '!god BexGasm'
18/07/2019 - 04:37:01 PM	BexGasm(Admin On Duty) used ULX command ' god BexGasm'
18/07/2019 - 04:37:03 PM	[HURT] Roman Cookie(Robber) hurt UG | M A S T E R(Owner on Duty) with 24 damage using m9k_model627
18/07/2019 - 04:37:03 PM	[HURT] Roman Cookie(Robber) hurt UG | M A S T E R(Owner on Duty) with 22 damage using m9k_model627
18/07/2019 - 04:37:06 PM	[KILL] UG | M A S T E R(Owner on Duty) killed BexGasm(Admin On Duty) with 1299340288 damage using sniper_overpowered
18/07/2019 - 04:37:07 PM	RICARDO(Admin On Duty) entered 'gm_giveswep'
18/07/2019 - 04:37:08 PM	[KILL] RICARDO(Admin On Duty) killed UG | M A S T E R(Owner on Duty) with 55 damage using fas2_sr25
18/07/2019 - 04:37:11 PM	RICARDO(Admin On Duty) said '/drop'
18/07/2019 - 04:37:18 PM	UG | M A S T E R(Owner on Duty) said '/slay ric explode'
18/07/2019 - 04:37:21 PM	jtroll1942(Gang Leader) spawned a 'models/props_phx/construct/wood/wood_boardx1.mdl'
18/07/2019 - 04:37:25 PM	[HURT] Roman Cookie(Robber) hurt RICARDO(Admin On Duty) with 7 damage using fas2_m4a1
18/07/2019 - 04:37:28 PM	[HURT] Roman Cookie(Robber) hurt RICARDO(Admin On Duty) with 27 damage using fas2_m4a1
18/07/2019 - 04:37:28 PM	UG | M A S T E R(Owner on Duty) used ULX command ' cexec RICARDO kill'
18/07/2019 - 04:37:33 PM	[HURT] Roman Cookie(Robber) hurt RICARDO(Admin On Duty) with 27 damage using fas2_m4a1
18/07/2019 - 04:37:33 PM	[HURT] Roman Cookie(Robber) hurt RICARDO(Admin On Duty) with 27 damage using fas2_m4a1
18/07/2019 - 04:37:33 PM	[HURT] Roman Cookie(Robber) hurt RICARDO(Admin On Duty) with 7 damage using fas2_m4a1
18/07/2019 - 04:37:34 PM	[KILL] Roman Cookie(Robber) killed RICARDO(Admin On Duty) with 27 damage using fas2_m4a1
18/07/2019 - 04:37:38 PM	UG | M A S T E R(Owner on Duty) entered 'gm_giveswep'
18/07/2019 - 04:37:40 PM	[HURT] The world hurt UG | M A S T E R(Owner on Duty) with 37 damage using fall damage
18/07/2019 - 04:37:42 PM	Roman Cookie(Robber) spawned a 'models/hunter/blocks/cube025x025x025.mdl'
18/07/2019 - 04:37:46 PM	[KILL] UG | M A S T E R(Owner on Duty) killed RICARDO(Admin On Duty) with 276031968 damage using overpowered_minigun
18/07/2019 - 04:37:46 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:37:48 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:37:50 PM	Roman Cookie(Hobo) changed his team from 'Robber' to 'Hobo'
18/07/2019 - 04:37:50 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:37:52 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:37:53 PM	Roman Cookie(Hobo) spawned a 'models/props_phx/construct/metal_wire2x2b.mdl'
18/07/2019 - 04:37:53 PM	[KILL] UG | M A S T E R(Owner on Duty) killed RICARDO(Admin On Duty) with 500149536 damage using overpowered_minigun
18/07/2019 - 04:37:53 PM	Roman Cookie(Hobo) spawned a 'models/props_phx/construct/wood/wood_panel2x2.mdl'
18/07/2019 - 04:37:55 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:37:55 PM	Roman Cookie(Hobo) spawned a 'models/props_phx/construct/metal_wire2x2x2b.mdl'
18/07/2019 - 04:38:00 PM	RICARDO(Admin On Duty) arrested UG | M A S T E R(Owner on Duty) for 120 seconds
18/07/2019 - 04:38:05 PM	UG | M A S T E R(Owner on Duty) said '/unarrest *'
18/07/2019 - 04:38:05 PM	UG | M A S T E R(Owner on Duty) unarrested UG | M A S T E R(Owner on Duty)
18/07/2019 - 04:38:06 PM	UG | M A S T E R(Owner on Duty) entered 'gm_giveswep'
18/07/2019 - 04:38:08 PM	[KILL] UG | M A S T E R(Owner on Duty) killed jtroll1942(Gang Leader) with 101905720 damage using overpowered_minigun
18/07/2019 - 04:38:09 PM	[KILL] UG | M A S T E R(Owner on Duty) killed RICARDO(Admin On Duty) with 107651264 damage using overpowered_minigun
18/07/2019 - 04:38:14 PM	RICARDO(Admin On Duty) entered 'gm_giveswep'
18/07/2019 - 04:38:14 PM	BexGasm(Admin On Duty) spawned a 'models/props_c17/gravestone003a.mdl'
18/07/2019 - 04:38:15 PM	Roman Cookie(Hobo) spawned a 'models/props_phx/construct/glass/glass_plate4x4.mdl'
18/07/2019 - 04:38:17 PM	BexGasm(Admin On Duty) spawned a 'models/props_c17/FurnitureDresser001a.mdl'
18/07/2019 - 04:38:18 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:38:19 PM	RICARDO(Admin On Duty) entered 'gm_giveswep'
18/07/2019 - 04:38:21 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:38:21 PM	Roman Cookie(Hobo) spawned a 'models/props_phx/construct/metal_plate2x4.mdl'
18/07/2019 - 04:38:22 PM	BexGasm(Admin On Duty) spawned a 'models/props_c17/FurnitureDresser001a.mdl'
18/07/2019 - 04:38:22 PM	Roman Cookie(Hobo) spawned a 'models/props_phx/construct/glass/glass_plate2x2.mdl'
18/07/2019 - 04:38:22 PM	BexGasm(Admin On Duty) spawned a 'models/props_c17/FurnitureDresser001a.mdl'
18/07/2019 - 04:38:22 PM	BexGasm(Admin On Duty) spawned a 'models/props_c17/FurnitureDresser001a.mdl'
18/07/2019 - 04:38:23 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:38:23 PM	BexGasm(Admin On Duty) spawned a 'models/props_c17/FurnitureDresser001a.mdl'
18/07/2019 - 04:38:25 PM	(͠≖ ͜ʖ͠≖) (DC)(Lean Producer) bought 'Lean Cup' for $250
18/07/2019 - 04:38:26 PM	[KILL] RICARDO(Admin On Duty) killed UG | M A S T E R(Owner on Duty) with 150 damage using fas2_m82
18/07/2019 - 04:38:30 PM	UG | M A S T E R(Owner on Duty) said '/slay ric explode'
18/07/2019 - 04:38:36 PM	Roman Cookie(Hobo) spawned a 'models/props_phx/construct/glass/glass_plate2x2.mdl'
18/07/2019 - 04:38:37 PM	UG | M A S T E R(Owner on Duty) said 'dejavu'
18/07/2019 - 04:38:41 PM	UG | M A S T E R(Owner on Duty) said '/goto ric'
18/07/2019 - 04:38:42 PM	UG | M A S T E R(Owner on Duty) entered 'gm_giveswep'
18/07/2019 - 04:38:44 PM	Roman Cookie(Hobo) said 'ME'
18/07/2019 - 04:38:45 PM	[KILL] UG | M A S T E R(Owner on Duty) killed RICARDO(Admin On Duty) with 23588404 damage using overpowered_minigun
18/07/2019 - 04:38:49 PM	[KILL] UG | M A S T E R(Owner on Duty) killed BexGasm(Admin On Duty) with 280346432 damage using overpowered_minigun
18/07/2019 - 04:38:49 PM	[KILL] UG | M A S T E R(Owner on Duty) killed BexGasm(Admin On Duty) with 84103928 damage using overpowered_minigun
18/07/2019 - 04:38:49 PM	Roman Cookie(Hobo) used 'stacker_improved'
18/07/2019 - 04:38:50 PM	Roman Cookie(Hobo) used 'stacker_improved'
18/07/2019 - 04:38:51 PM	Roman Cookie(Hobo) used 'stacker_improved'
18/07/2019 - 04:38:52 PM	Roman Cookie(Hobo) used 'stacker_improved'
18/07/2019 - 04:38:52 PM	Roman Cookie(Hobo) used 'stacker_improved'
18/07/2019 - 04:38:52 PM	Roman Cookie(Hobo) used 'stacker_improved'
18/07/2019 - 04:38:53 PM	[KILL] UG | M A S T E R(Owner on Duty) killed BexGasm(Admin On Duty) with 110516776 damage using overpowered_minigun
18/07/2019 - 04:38:53 PM	[KILL] UG | M A S T E R(Owner on Duty) killed BexGasm(Admin On Duty) with 124801984 damage using overpowered_minigun
18/07/2019 - 04:38:53 PM	[KILL] UG | M A S T E R(Owner on Duty) killed BexGasm(Admin On Duty) with 99465096 damage using overpowered_minigun
18/07/2019 - 04:38:53 PM	Roman Cookie(Hobo) used 'stacker_improved'
18/07/2019 - 04:38:53 PM	Roman Cookie(Hobo) spawned a 'models/props_phx/construct/glass/glass_plate2x2.mdl'
18/07/2019 - 04:38:56 PM	[KILL] UG | M A S T E R(Owner on Duty) killed RICARDO(Admin On Duty) with 149034944 damage using overpowered_minigun
18/07/2019 - 04:38:56 PM	Bobbicus(Oleg) spawned a 'models/props_lab/blastdoor001a.mdl'
18/07/2019 - 04:38:56 PM	[HURT] BexGasm(Admin On Duty) hurt UG | M A S T E R(Owner on Duty) with 27 damage using fas2_galil
18/07/2019 - 04:38:57 PM	[KILL] UG | M A S T E R(Owner on Duty) killed BexGasm(Admin On Duty) with 99674744 damage using overpowered_minigun
18/07/2019 - 04:38:57 PM	[KILL] UG | M A S T E R(Owner on Duty) killed BexGasm(Admin On Duty) with 157274832 damage using overpowered_minigun
18/07/2019 - 04:38:57 PM	[KILL] UG | M A S T E R(Owner on Duty) killed BexGasm(Admin On Duty) with 28309470 damage using overpowered_minigun
18/07/2019 - 04:38:57 PM	[KILL] UG | M A S T E R(Owner on Duty) killed BexGasm(Admin On Duty) with 90307656 damage using overpowered_minigun
18/07/2019 - 04:38:57 PM	[KILL] UG | M A S T E R(Owner on Duty) killed BexGasm(Admin On Duty) with 108326992 damage using overpowered_minigun
18/07/2019 - 04:38:57 PM	[KILL] UG | M A S T E R(Owner on Duty) killed BexGasm(Admin On Duty) with 129926824 damage using overpowered_minigun
18/07/2019 - 04:38:57 PM	[KILL] UG | M A S T E R(Owner on Duty) killed BexGasm(Admin On Duty) with 116934144 damage using overpowered_minigun
18/07/2019 - 04:38:57 PM	[KILL] UG | M A S T E R(Owner on Duty) killed BexGasm(Admin On Duty) with 118314968 damage using overpowered_minigun
